707
199
14
103
70
42
380
9
291
68
113
63
108
163
369
21
310
57
42
34
14
16
7
122
100
36
20
35
32
25
31
10
24
19
155
13
15
113
37
25
24
7
22
29
9
5
44
70
14
17
191
39
64
77
17
10
25
19
22
9
35
47
7
53
18
18
58
34
21
72
21
80
32
14
99
13
7
11
58
39
6
6
6
31
5
12
13
5
17
19
3
7
4
9
17
120
15
26
20
11
1
93
8
11
39
5
11
13
15
10
24
13
17
10
16
18
23
74
29
10
9
20
8
15
7
26
30
23
7
16
3
31
7
9
21
16
9
1
4
13
7
45
7
12
19
10
5
12
11
31
19
10
2
4
5
15
33
22
30
9
8
1
6
4
1
9
12
5
13
10
3
23
4
7
2
3
1
3
8
5
7
45
72
9
27
27
312
216
418
320
2
74
7
42
25
6
73
48
4
2
38
14
174
143
33
48
93
31
74
72
9
157
256
19
26
89
72
61
91
14
15
24
36
355
30
156
91
1
25
8
44
8
93
87
66
25
54
177
87
17
16
5
5
40
262
4
49
17
24
72
47
29
213
215
26
22
33
35
26
115
12
8
68
13
6
19
12
7
10
18
37
70
117
13
4
74
18
14
192
28
15
5
107
2
7
72
18
25
8
21
3
12
8
7
23
24
15
222
316
25
15
42
3
96
75
32
12
81
17
9
10
12
9
6
16
27
54
31
15
11
19
59
5
173
2
11
48
21
36
4
19
14
74
30
19
25
107
85
5
5
5
67
6
21
16
6
30
75
6
6
137
42
23
16
6
5
16
80
44
46
48
18
19
8
14
22
7
31
51
17
30
1
41
11
10
19
9
241
6
7
6
16
9
13
20
6
12
2
96
13
1
16
24
69
11
17
5
13
10
14
67
34
17
4
1
10
33
11
36
91
2
3
73
46
22
126
36
84
31
20
2
85
163
21
17
46
140
1
7
52
20
37
23
12
16
4
8
6
11
5
51
38
26
8
54
4
13
3
12
8
25
34
28
33
37
71
8
17
26
5
3
12
155
163
14
37
8
21
19
120
30
3
3
5
35
15
11
95
71
6
19
4
9
6
10
23
4
32
3
7
9
27
32
6
2
19
1
17
14
222
32
15
8
31
6
16
107
5
25
16
44
12
27
18
62
64
5
33
6
1
110
66
34
26
35
8
5
91
9
4
14
25
17
8
11
25
6
6
17
54
4
59
67
29
6
52
16
79
6
27
34
21
3
7
5
12
10
160
10
5
3
48
6
9
30
53
48
35
15
2
29
72
15
16
0
0
2
76
7
2
45
47
4
7
41
56
17
9
15
73
3
90
30
19
2
17
24
69
11
8
108
1
20
21
13
39
51
25
7
45
8
34
17
115
17
43
5
11
14
60
63
4
22
13
24
6
1
18
65
13
14
6
8
30
88
2
14
93
4
46
16
59
39
10
1
77
4
34
27
13
17
11
9
1
0
32
20
11
4
10
8
9
8
5
27
3
67
21
39
6
3
31
13
30
19
6
14
43
40
27
19
41
20
30
21
11
33
9
42
5
51
25
9
20
34
19
24
3
9
28
13
40
25
8
3
44
10
15
2
79
5
8
68
70
12
19
11
47
2
1
9
8
9
21
74
3
74
36
63
2
3
10
19
24
7
62
194
10
15
10
4
4
58
26
13
24
67
16
19
13
31
19
15
42
25
44
49
10
8
20
101
2
14
13
32
154
0
2
1
27
2
7
14
9
12
75
17
58
5
87
2
44
26
20
0
9
8
14
1
1
6
78
64
2
13
87
7
15
5
22
3
28
3
16
4
19
10
2
1
29
12
8
36
112
10
3
12
11
10
38
1
15
57
2
32
7
16
13
26
42
46
10
2
56
10
25
92
2
43
4
23
15
81
29
38
210
16
17
1
21
25
33
2
30
8
8
3
20
40
3
77
45
4
23
38
1
8
15
7
13
4
25
26
14
27
2
11
30
8
4
3
33
21
5
12
34
50
12
10
1
23
14
59
32
2
7
34
3
10
20
6
6
13
10
9
61
349
6
3
6
5
40
16
25
92
21
80
7
12
67
60
12
1
9
23
10
7
21
4
3
0
4
4
38
1
42
21
31
7
22
6
43
4
2
4
22
5
6
11
4
9
2
14
30
15
1
20
82
11
4
2
7
32
15
34
82
0
8
95
9
11
6
5
11
22
30
2
7
8
0
39
12
4
15
69
20
3
4
15
77
64
45
22
55
2
26
6
10
116
4
6
72
23
18
17
30
12
2
14
11
6
14
6
10
22
5
21
1
6
11
7
5
17
16
34
46
16
6
10
7
21
16
39
23
90
36
92
12
17
15
12
22
43
9
15
72
28
22
10
23
13
2
5
19
10
7
9
8
18
15
8
38
3
1
4
19
16
0
70
11
41
0
1
9
89
22
9
11
23
15
6
3
1
30
1
33
29
21
35
11
59
52
12
13
12
18
31
9
1
0
18
10
9
56
13
50
9
10
17
2
2
3
5
14
6
34
30
2
3
20
2
55
35
69
68
3
6
79
24
10
23
44
3
22
12
6
29
1
3
107
7
7
4
16
5
3
16
17
10
5
0
0
4
31
2
35
6
7
8
2
16
85
46
2
7
21
2
4
20
32
6
56
44
9
30
13
29
22
7
54
5
9
8
0
9
89
11
0
1
3
0
11
1
32
11
7
30
5
4
2
29
0
104
2
5
17
43
16
12
13
3
9
1
4
6
9
26
20
79
6
40
41
153
5
37
0
1
41
14
69
14
81
30
13
17
0
1
15
9
1
75
36
4
27
18
0
45
11
14
11
36
4
6
32
18
12
7
23
0
3
2
3
34
2
1
5
59
28
4
14
3
6
11
13
35
2
60
66
92
8
22
2
47
39
8
6
4
22
11
19
0
8
78
2
9
2
9
22
82
9
12
6
21
11
42
68
17
18
6
61
1
3
1
17
6
10
37
5
29
58
112
110
2
15
38
16
1
5
31
11
41
23
7
5
6
5
38
16
13
53
17
14
3
11
2
5
13
31
8
8
14
2
198
15
11
26
9
33
0
6
3
7
29
2
26
31
6
10
13
2
6
6
33
4
35
2
7
18
11
2
11
1
2
0
10
8
6
15
46
1
19
36
31
3
2
4
17
2
2
4
28
0
12
5
24
16
2
14
7
8
24
27
5
112
2
9
16
20
32
9
8
18
15
82
9
4
17
38
4
29
15
1
7
6
11
68
44
4
14
13
23
1
5
3
64
34
18
5
30
2
1
3
4
2
5
